,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
616,98.0,2.0,9.9,59.0,92.0,27.24,33.96,0.0,15.02,55.84,100.68,4.99,0.51,965744.7006804397,0.7143165383852024
617,130.0,2.0,12.0,69.0,94.0,27.64,34.48,0.02,16.27,59.86,100.66,5.28,0.48,965802.6462316507,0.7143165383852024
618,90.0,2.0,10.9,49.0,90.0,27.89,33.63,3.19,16.59,61.46,100.59,4.83,0.62,965860.595259647,0.7143165383852024
619,56.0,3.0,7.4,33.0,56.0,27.38,30.67,3.65,18.19,74.42,100.82,4.65,0.19,0.0,0.7143165383852024
620,69.0,3.0,8.6,40.0,69.0,27.11,31.67,0.31,17.89,71.36,100.69,5.34,1.95,0.0,0.7143165383852024
621,53.0,3.0,8.1,32.0,53.0,27.59,32.69,0.7,17.95,69.16,100.67,5.44,0.79,0.0,0.7143165383852024
622,49.0,3.0,7.0,27.0,49.0,27.16,32.92,8.62,18.43,72.4,100.78,5.73,0.34,0.0,0.7143165383852024
623,113.0,3.0,7.1,64.0,94.0,28.49,35.15,0.03,17.13,59.81,100.77,5.31,0.11,0.0,0.7143165383852024
624,77.0,3.0,15.768357298474948,46.0,61.0,28.21,33.21,0.54,17.74,65.43,100.77,5.06,1.51,0.0,0.7143165383852024
625,55.0,4.0,4.5,24.0,55.0,28.6,33.71,0.87,18.76,68.58,100.75,5.54,0.64,0.0,0.7143165383852024
626,48.0,4.0,4.5,29.0,35.0,28.24,33.43,2.66,18.5,68.2,100.6,5.41,1.64,0.0,0.7143165383852024
627,47.0,4.0,4.5,28.0,30.0,28.64,33.17,2.9,19.33,70.45,100.54,4.49,0.83,0.0,0.7143165383852024
628,40.0,4.0,4.5,24.0,38.0,28.95,33.01,9.14,19.86,72.62,100.59,5.38,0.98,0.0,0.7143165383852024
629,53.0,4.0,4.5,26.0,53.0,28.27,32.55,7.64,20.06,74.82,100.59,5.36,2.05,0.0,0.7143165383852024
630,54.0,4.0,6.2,32.0,54.0,28.61,32.03,1.1,19.81,74.01,100.52,5.8,2.35,0.0,0.7143165383852024
631,71.0,4.0,4.5,40.0,71.0,28.53,31.36,2.27,20.99,80.28,100.64,3.82,2.1,0.0,0.7143165383852024
632,61.0,4.0,4.5,30.0,61.0,26.95,28.91,9.31,18.59,77.75,100.68,5.78,0.39,0.0,0.7143165383852024
633,55.0,5.0,8.4,32.0,55.0,28.78,31.79,5.78,21.32,79.9,100.53,4.5,1.36,0.0,0.7143165383852024
634,57.0,5.0,4.5,24.0,57.0,28.11,31.9,12.34,19.94,76.39,100.56,4.5,1.63,0.0,0.7143165383852024
635,52.0,5.0,4.5,27.0,52.0,28.54,30.66,11.05,20.22,78.14,100.48,2.38,1.11,0.0,0.7143165383852024
636,38.0,5.0,6.0,22.0,38.0,28.46,30.79,8.65,20.73,80.45,100.36,5.01,0.8,0.0,0.7143165383852024
637,70.0,5.0,10.2,42.0,62.0,27.64,29.52,32.19,20.18,82.44,100.29,9.25,6.14,0.0,0.7143165383852024
638,33.0,5.0,7.6,13.0,33.0,28.33,30.36,26.81,19.68,78.23,100.45,5.85,3.66,0.0,0.7143165383852024
639,41.0,5.0,8.8,16.0,41.0,28.29,30.06,9.71,21.33,84.79,100.56,5.24,3.84,0.0,0.7143165383852024
640,38.0,5.0,7.0,21.0,38.0,28.11,30.44,5.07,21.56,84.98,100.55,4.42,2.65,0.0,0.7143165383852024
641,48.0,5.0,5.4,24.0,48.0,27.2,30.14,9.36,20.49,82.52,100.49,6.01,1.93,0.0,0.7143165383852024
642,243.0,1.0,33.9,103.0,137.0,24.94,30.07,0.0,15.12,67.4,100.65,4.31,0.64,426396.7411811906,3.7211470799501982
643,130.0,1.0,19.8,69.0,114.0,25.64,29.76,0.0,14.6,64.96,100.74,4.12,0.5,426435.11803917954,3.7211470799501982
644,159.0,1.0,42.5,71.0,188.0,25.35,30.37,0.08,14.16,61.95,100.94,4.4,0.58,426486.29255614,3.7211470799501982
645,243.0,1.0,20.9,103.0,120.0,23.53,32.19,0.0,11.42,49.29,100.88,3.76,0.82,426511.88211753103,3.7211470799501982
646,101.0,1.0,6.7,50.0,101.0,24.63,32.11,0.01,13.08,55.12,100.9,4.27,0.91,426537.4732143188,3.7211470799501982
647,180.0,2.0,17.4,84.0,137.0,25.61,29.93,0.53,16.12,70.9,100.92,4.87,1.51,426755.05954167695,3.7211470799501982
648,183.0,2.0,28.4,85.0,143.0,24.04,33.64,0.01,11.54,46.79,100.94,4.73,0.56,426844.68617025466,3.7211470799501982
649,114.0,2.0,28.3,55.0,121.0,26.03,34.73,0.0,13.15,49.13,101.01,4.56,0.1,426870.29723558517,3.7211470799501982
650,135.0,2.0,29.0,64.0,152.0,25.85,31.25,0.0,15.62,66.05,100.86,5.47,1.68,426934.3316221185,3.7211470799501982
651,137.0,2.0,26.1,71.0,118.0,26.58,33.57,0.0,14.86,57.7,100.69,5.79,0.38,427011.1855656546,3.7211470799501982
652,74.0,3.0,38.8,39.0,74.0,26.55,28.92,12.09,18.41,80.17,100.5,4.03,1.41,427100.86598553834,3.7211470799501982
653,87.0,3.0,16.2,52.0,87.0,28.03,33.6,1.93,15.73,58.32,100.41,4.96,0.05,427062.4292138289,3.7211470799501982
654,62.0,3.0,20.7,37.0,61.0,26.55,28.92,12.09,18.41,80.17,100.5,4.03,1.41,427100.86598553834,3.7211470799501982
655,64.0,3.0,12.2,33.0,64.0,26.55,30.93,14.29,18.4,77.26,100.75,4.08,1.15,427216.1970583913,3.7211470799501982
656,77.0,3.0,18.9,46.0,73.0,26.79,33.16,0.55,17.68,68.64,100.74,4.45,0.56,427305.92053456337,3.7211470799501982
657,93.0,3.0,21.9,56.0,87.0,27.05,32.79,0.0,18.04,70.88,100.7,5.35,0.2,427331.55927437084,3.7211470799501982
658,85.0,3.0,11.4,40.0,85.0,27.52,33.5,0.32,18.05,69.56,100.78,5.69,0.38,427370.02026851237,3.7211470799501982
659,113.0,3.0,14.4,58.0,119.0,27.26,32.91,0.39,17.88,70.01,100.77,6.49,0.75,427395.6628543614,3.7211470799501982
660,85.0,4.0,11.6,48.0,85.0,27.47,32.0,1.57,19.19,75.45,100.7,6.44,2.12,427459.77605046594,3.7211470799501982
661,85.0,4.0,10.4,47.0,85.0,27.57,31.09,3.72,19.48,77.07,100.52,4.89,2.41,427549.55068283033,3.7211470799501982
662,87.0,4.0,4.5,52.0,84.0,27.86,31.4,1.75,19.52,76.95,100.49,5.35,2.95,427562.3771693509,3.7211470799501982
663,103.0,4.0,13.1,44.0,105.0,27.28,31.14,0.09,18.96,75.82,100.58,5.93,2.2,427652.1733498894,3.7211470799501982
664,69.0,4.0,8.6,37.0,69.0,27.63,31.53,0.92,18.8,73.79,100.61,4.99,2.19,427677.83286517736,3.7211470799501982
665,65.0,4.0,16.5,39.0,65.0,27.76,31.8,0.08,18.84,73.23,100.64,5.68,3.56,427729.1565146278,3.7211470799501982
666,178.0,4.0,20.5,37.0,217.0,27.93,30.58,4.25,19.61,78.02,100.62,4.86,3.1,427754.82064897486,3.7211470799501982
667,103.0,4.0,17.6,46.0,104.0,27.83,32.57,0.58,19.22,73.45,100.65,5.69,2.79,427780.4863231931,3.7211470799501982
668,73.0,5.0,17.8,44.0,69.0,27.51,31.63,14.02,18.84,74.28,100.74,5.15,1.43,427831.8222916128,3.7211470799501982
669,55.0,5.0,16.8,33.0,53.0,27.94,31.36,5.55,20.04,78.33,100.66,4.36,2.1,427870.32831077656,3.7211470799501982
670,78.0,5.0,18.3,47.0,68.0,27.69,32.58,1.89,18.28,70.71,100.74,3.99,1.09,427908.837795586,3.7211470799501982
671,85.0,5.0,12.4,51.0,70.0,27.76,30.09,13.35,20.23,81.58,100.53,4.13,2.18,427934.5127109717,3.7211470799501982
672,49.0,5.0,11.3,27.0,49.0,28.29,30.95,0.97,20.17,78.84,100.49,5.13,2.6,427998.70673940453,3.7211470799501982
673,123.0,5.0,31.1,67.0,108.0,26.87,28.87,8.47,19.48,83.89,100.45,6.03,2.83,428088.5945573999,3.7211470799501982
674,55.0,5.0,19.7,29.0,55.0,27.57,28.81,9.4,20.48,85.14,100.41,7.24,3.47,428127.12368676084,3.7211470799501982
675,62.0,5.0,13.7,25.0,62.0,27.64,29.79,19.71,20.74,84.35,100.38,7.83,4.7,428178.50125353603,3.7211470799501982
676,43.0,6.0,11.5,19.0,43.0,26.58,28.75,54.1,19.52,84.81,100.47,8.06,4.09,428229.8849858966,3.7211470799501982
677,85.0,6.0,29.7,51.0,73.0,26.77,28.65,11.48,20.16,87.13,100.61,5.21,3.88,428281.2748845825,3.7211470799501982
678,85.0,6.0,26.5,34.0,85.0,26.56,29.46,0.92,19.41,82.7,100.6,5.82,3.92,428306.97214652883,3.7211470799501982
679,90.0,6.0,20.8,54.0,82.0,26.96,28.97,13.85,20.64,88.0,100.55,5.75,3.05,428384.0731838907,3.7211470799501982
680,85.0,6.0,19.6,39.0,85.0,26.82,28.14,1.9,20.23,88.4,100.62,5.82,2.92,428409.7766138273,3.7211470799501982
681,53.0,6.0,11.7,21.0,53.0,26.76,29.04,1.42,20.16,86.18,100.46,5.18,2.99,428448.33465044067,3.7211470799501982
682,53.0,6.0,24.9,20.0,53.0,26.64,28.88,10.11,20.24,87.21,100.61,5.06,2.8,428486.8961573812,3.7211470799501982
683,40.0,6.0,17.2,19.0,40.0,26.39,28.25,53.67,19.99,88.02,100.54,7.23,3.41,428538.3168987956,3.7211470799501982
684,65.0,6.0,4.5,34.0,65.0,26.28,27.96,18.43,19.66,87.64,100.62,6.37,3.27,428564.02958349406,3.7211470799501982
685,68.0,7.0,25.8,35.0,68.0,25.27,28.67,1.08,19.12,85.88,100.63,5.74,2.36,428641.17689466494,3.7211470799501982
686,107.0,7.0,20.4,48.0,111.0,25.44,27.84,0.27,18.77,85.96,100.62,4.9,2.64,428744.0615795255,3.7211470799501982
687,50.0,7.0,14.4,28.0,50.0,25.69,28.32,6.85,19.14,85.71,100.49,6.37,3.49,428808.37704757485,3.7211470799501982
688,78.0,7.0,12.4,47.0,64.0,26.18,27.91,20.99,20.31,90.9,100.52,6.02,2.79,428834.1059361252,3.7211470799501982
689,220.0,7.0,14.8,20.0,270.0,25.74,28.65,6.91,18.78,84.11,100.61,6.51,3.15,428859.83636843215,3.7211470799501982
690,65.0,7.0,16.4,39.0,56.0,25.95,28.11,13.65,19.98,90.22,100.61,5.86,2.52,428988.5116895557,3.7211470799501982
691,52.0,7.0,8.4,28.0,52.0,26.03,28.2,15.07,20.11,90.09,100.67,6.63,3.41,428949.9050399257,3.7211470799501982
692,88.0,8.0,12.4,36.0,88.0,25.99,28.19,19.56,19.7,88.87,100.66,6.51,4.27,429001.3813449063,3.7211470799501982
693,28.0,8.0,19.3,17.0,28.0,25.75,28.16,11.18,19.92,89.83,100.67,6.2,2.68,429027.1218138883,3.7211470799501982
694,41.0,8.0,16.5,19.0,41.0,25.54,27.47,13.43,19.76,91.45,100.42,5.27,2.73,429078.60738529876,3.7211470799501982
695,55.0,8.0,14.6,26.0,55.0,25.27,27.34,11.3,18.77,88.28,100.56,3.68,2.62,429117.2256184872,3.7211470799501982
696,55.0,8.0,24.0,26.0,55.0,25.07,27.64,4.47,18.1,84.91,100.61,3.57,1.65,429194.4725124129,3.7211470799501982
697,32.0,8.0,4.5,19.0,26.0,25.76,27.8,11.63,19.36,88.62,100.37,6.03,3.61,429220.22456703876,3.7211470799501982
698,56.0,8.0,12.9,28.0,56.0,25.3,27.21,28.93,19.05,90.14,100.4,5.64,2.73,429258.85554615594,3.7211470799501982
699,64.0,8.0,13.5,37.0,64.0,25.36,27.55,8.64,19.28,89.69,100.49,4.59,2.0,429284.6114638217,3.7211470799501982
700,49.0,8.0,16.4,29.0,49.0,25.28,27.89,1.14,19.51,90.17,100.42,5.73,3.36,429310.3689268657,3.7211470799501982
701,54.0,8.0,14.6,31.0,54.0,25.42,28.24,4.23,19.54,89.19,100.47,4.95,1.8,429374.7693461141,3.7211470799501982
702,63.0,7.0,21.6,27.0,63.0,24.66,27.33,8.25,17.59,83.35,100.67,6.18,3.06,428705.47692908545,3.7211470799501982
703,80.0,9.0,19.3,31.0,80.0,26.16,28.7,20.02,20.11,89.56,100.5,8.05,4.1,429555.1419192534,3.7211470799501982
704,48.0,9.0,14.2,29.0,44.0,26.16,28.24,9.15,19.22,85.9,100.53,5.34,2.1,429580.91561436816,3.7211470799501982
705,95.0,9.0,7.0,24.0,95.0,25.85,27.78,7.6,19.23,87.39,100.83,6.52,4.11,429619.57905665354,3.7211470799501982
706,66.0,9.0,8.8,37.0,66.0,25.7,28.22,2.48,18.63,83.7,100.59,7.26,4.87,429658.24597875314,3.7211470799501982
707,55.0,9.0,18.9,30.0,55.0,25.72,28.05,2.97,18.66,83.8,100.54,4.94,2.89,429709.80728847155,3.7211470799501982
708,50.0,9.0,16.7,30.0,47.0,25.91,27.79,12.75,19.22,87.29,100.53,4.66,2.97,429735.59026364767,3.7211470799501982
709,43.0,10.0,16.3,23.0,43.0,26.68,28.56,1.7,19.72,85.68,100.42,5.28,2.7,429812.9484715578,3.7211470799501982
710,123.0,10.0,17.2,42.0,134.0,26.45,28.3,11.93,19.93,87.71,100.32,4.29,2.03,429838.7376352977,3.7211470799501982
711,85.0,10.0,4.5,51.0,71.0,26.51,28.21,1.04,19.48,85.51,100.31,4.19,3.13,429890.3206049896,3.7211470799501982
712,52.0,10.0,8.5,18.0,52.0,26.13,29.12,8.96,19.31,84.21,100.44,3.64,0.89,429929.0118945595,3.7211470799501982
713,38.0,10.0,18.3,23.0,35.0,26.39,28.43,2.34,19.1,84.41,100.59,5.83,2.21,429980.60569765,3.7211470799501982
714,80.0,10.0,12.8,48.0,61.0,26.2,28.69,0.84,19.17,83.76,100.48,4.47,2.8,430019.305113122,3.7211470799501982
715,70.0,10.0,27.4,41.0,70.0,25.76,28.88,0.14,18.29,81.69,100.74,4.51,2.6,430070.9097518864,3.7211470799501982
716,147.0,10.0,15.6,74.0,86.0,26.7,29.63,11.94,18.31,78.04,100.86,3.12,0.1,430109.61729496706,3.7211470799501982
717,154.0,10.0,24.9,54.0,181.0,25.94,29.09,4.98,18.65,81.95,100.7,4.71,0.38,430161.23277168086,3.7211470799501982
718,83.0,11.0,13.5,50.0,62.0,25.88,29.86,6.58,18.39,79.53,100.42,4.15,1.18,430212.85444253054,3.7211470799501982
719,88.0,11.0,32.9,53.0,69.0,25.46,29.35,4.52,17.89,79.43,100.68,2.77,0.35,430264.4823082596,3.7211470799501982
720,90.0,11.0,21.7,54.0,71.0,25.12,29.33,0.56,17.63,78.13,100.59,3.28,1.86,430303.20727339323,3.7211470799501982
721,187.0,11.0,39.3,86.0,119.0,26.15,29.01,0.03,17.31,75.87,100.43,5.07,2.99,430354.84598194965,3.7211470799501982
722,187.0,11.0,31.2,86.0,101.0,25.72,29.42,0.44,15.7,68.76,100.5,2.62,1.13,430393.57908005785,3.7211470799501982
723,92.0,11.0,25.1,55.0,66.0,26.13,28.2,19.1,19.34,86.1,100.7,4.12,0.75,430432.3156642494,3.7211470799501982
724,157.0,11.0,24.1,77.0,118.0,25.79,30.8,1.12,17.62,74.22,100.57,2.57,0.34,430471.05573483807,3.7211470799501982
725,72.0,11.0,30.7,43.0,59.0,25.43,27.94,8.61,18.41,84.42,100.71,3.58,1.53,430522.7145861164,3.7211470799501982
726,140.0,11.0,17.3,40.0,160.0,26.36,30.48,2.42,18.42,77.05,100.59,4.95,0.2,430548.546336462,3.7211470799501982
727,46.0,12.0,12.7,23.0,46.0,24.55,29.51,0.15,17.69,79.46,100.67,3.7,2.48,430613.1324934658,3.7211470799501982
728,50.0,12.0,12.9,25.0,50.0,25.04,27.73,0.08,16.98,79.67,100.6,3.87,1.34,430638.9696689672,3.7211470799501982
729,123.0,12.0,8.2,61.0,134.0,25.14,29.3,4.36,17.38,77.78,100.79,2.72,0.52,430690.6486708244,3.7211470799501982
730,95.0,12.0,24.1,57.0,72.0,25.45,28.22,7.71,18.2,83.87,100.94,4.14,2.02,430729.41199208115,3.7211470799501982
731,107.0,12.0,27.2,59.0,110.0,24.7,30.28,0.17,16.33,71.29,100.87,2.67,0.1,430755.2561444572,3.7211470799501982
732,117.0,12.0,26.0,56.0,125.0,25.4,30.74,0.19,16.7,71.25,100.89,4.72,0.19,430768.17880214145,3.7211470799501982
733,170.0,12.0,40.1,81.0,134.0,23.15,29.97,0.0,13.85,63.55,101.04,5.03,0.18,430794.02528056107,3.7211470799501982
734,150.0,12.0,39.8,75.0,128.0,25.21,30.78,0.11,16.47,70.91,100.92,4.81,0.36,430819.8733097925,3.7211470799501982
735,107.0,12.0,22.8,54.0,110.0,24.22,30.72,0.06,15.66,69.12,100.82,4.27,0.28,430845.7228899289,3.7211470799501982
736,107.0,12.0,21.1,50.0,111.0,24.07,30.52,0.0,13.96,61.74,100.68,4.65,0.33,430871.57402106357,3.7211470799501982
737,107.0,12.0,36.7,62.0,89.0,25.17,31.05,0.0,15.68,66.7,100.75,2.95,0.81,430897.4267032893,3.7211470799501982
738,147.0,12.0,37.7,74.0,132.0,23.51,28.36,0.0,13.31,64.92,100.71,4.95,2.28,430923.2809366992,3.7211470799501982
739,157.0,12.0,37.8,77.0,165.0,24.06,30.43,0.0,13.24,58.93,100.75,3.36,0.54,430949.13672138634,3.7211470799501982
740,170.0,1.0,35.9,81.0,106.0,24.99,30.52,0.0,15.92,69.78,100.75,3.82,0.65,431013.7829705531,3.7211470799501982
741,120.0,1.0,24.4,66.0,123.0,24.55,29.06,0.06,15.21,70.25,100.67,3.41,0.26,431039.6441854438,3.7211470799501982
742,157.0,1.0,43.9,77.0,140.0,24.16,29.72,0.05,14.17,64.73,100.74,2.88,0.26,431065.5069520306,3.7211470799501982
743,109.0,1.0,20.5,57.0,113.0,25.15,30.75,0.61,16.13,70.22,100.89,3.42,1.05,431091.3712704067,3.7211470799501982
744,153.0,1.0,8.3,76.0,94.0,25.47,31.7,0.03,16.18,66.88,100.74,1.94,0.54,431130.17065777944,3.7211470799501982
745,170.0,1.0,30.6,81.0,117.0,22.39,31.9,0.0,13.98,62.31,100.78,3.68,1.04,431156.03885603603,3.7211470799501982
746,137.0,1.0,31.0,71.0,115.0,25.55,30.07,0.0,16.25,71.0,100.76,3.57,0.74,431181.9086064078,3.7211470799501982
747,217.0,1.0,24.0,95.0,130.0,24.61,30.0,0.0,14.85,66.52,100.66,3.65,0.5,431246.5897734526,3.7211470799501982
748,157.0,1.0,4.5,77.0,123.0,25.36,30.07,0.02,16.28,71.26,100.56,4.1,0.96,431272.4649569608,3.7211470799501982
749,237.0,1.0,7.3,101.0,191.0,24.96,31.22,0.05,15.13,64.81,100.73,3.93,0.35,431337.15970827313,3.7211470799501982
750,183.0,2.0,28.0,85.0,137.0,23.88,32.82,0.0,12.87,54.25,100.8,4.2,0.26,431375.98121726874,3.7211470799501982
751,117.0,2.0,28.3,65.0,122.0,24.39,32.56,0.03,14.01,58.33,100.85,4.47,1.26,431427.74866449175,3.7211470799501982
752,115.0,2.0,24.4,58.0,123.0,26.42,29.55,2.44,17.47,74.44,100.86,4.61,1.51,431453.6347176966,3.7211470799501982
753,93.0,2.0,13.2,56.0,90.0,26.69,30.92,0.35,17.1,70.39,100.78,3.23,1.3,431492.4667097578,3.7211470799501982
754,147.0,2.0,29.8,74.0,121.0,25.45,33.04,0.0,13.49,53.92,100.97,3.92,0.28,431570.14117914677,3.7211470799501982
755,130.0,2.0,20.7,69.0,131.0,26.69,32.61,0.0,15.98,63.28,100.66,4.65,0.33,431608.9836571041,3.7211470799501982
756,88.0,3.0,13.9,53.0,71.0,27.56,33.68,0.0,16.77,62.97,100.58,5.61,0.6,431777.34146301413,3.7211470799501982
757,90.0,3.0,14.5,54.0,79.0,27.5,34.25,0.0,16.57,61.71,100.63,6.22,0.12,431816.2025895563,3.7211470799501982
758,107.0,3.0,12.4,62.0,90.0,27.67,35.55,0.21,15.08,52.81,100.6,3.61,0.97,431868.02286572126,3.7211470799501982
759,47.0,3.0,12.3,28.0,38.0,27.31,31.5,1.18,18.29,73.32,100.56,5.12,2.44,431919.8493605991,3.7211470799501982
760,72.0,3.0,17.1,43.0,60.0,27.56,31.7,5.12,19.0,75.85,100.75,5.36,0.25,431958.7233132369,3.7211470799501982
761,63.0,3.0,4.5,38.0,60.0,27.33,31.89,1.65,18.12,71.22,100.5,6.34,3.87,432010.5606926581,3.7211470799501982
762,100.0,3.0,15.9,60.0,73.0,27.8,33.32,0.42,18.25,69.09,100.77,5.63,0.86,432049.4428095608,3.7211470799501982
763,48.0,3.0,5.7,29.0,45.0,27.51,30.8,2.79,19.39,78.06,100.72,4.44,1.86,432075.36616497394,3.7211470799501982
764,65.0,4.0,10.8,39.0,57.0,27.8,32.14,0.26,17.92,68.81,100.54,4.8,1.63,432153.14556413435,3.7211470799501982
765,123.0,4.0,8.9,59.0,135.0,27.61,32.12,0.21,18.73,72.23,100.35,5.11,0.09,432179.075141806,3.7211470799501982
766,207.0,4.0,14.3,92.0,127.0,27.86,33.14,6.32,18.75,70.59,100.47,5.09,0.34,432243.90589280566,3.7211470799501982
767,53.0,4.0,16.4,32.0,49.0,28.11,30.89,4.33,20.01,78.44,100.42,3.52,1.1,432269.8409161789,3.7211470799501982
768,107.0,4.0,11.1,62.0,76.0,28.26,32.22,2.45,20.02,77.21,100.65,4.93,0.68,432334.6852828616,3.7211470799501982
769,62.0,4.0,14.7,37.0,51.0,27.89,30.06,1.99,19.79,79.72,100.5,4.95,2.74,432373.5965718525,3.7211470799501982
770,82.0,4.0,11.2,49.0,60.0,28.18,30.47,3.51,20.19,79.84,100.54,5.46,2.67,432425.48373830505,3.7211470799501982
771,52.0,4.0,15.9,31.0,46.0,27.96,31.42,3.27,19.89,77.66,100.4,4.76,2.57,432451.4296565124,3.7211470799501982
772,43.0,4.0,10.5,26.0,34.0,27.98,30.5,0.98,20.58,81.23,100.54,4.93,1.64,432490.351452812,3.7211470799501982
773,51.0,5.0,14.2,24.0,51.0,28.01,30.89,10.72,20.21,79.9,100.5,5.41,2.14,432542.2526304809,3.7211470799501982
774,50.0,5.0,13.6,30.0,38.0,27.25,29.88,2.31,19.4,79.67,100.64,3.81,1.3,432594.16003657156,3.7211470799501982
775,42.0,5.0,8.0,25.0,35.0,27.05,29.79,19.54,19.16,79.59,100.56,3.58,0.82,432620.1160755085,3.7211470799501982
776,32.0,5.0,16.7,19.0,29.0,26.34,28.79,3.24,18.47,80.58,100.57,3.46,2.18,432685.0129866178,3.7211470799501982
777,127.0,5.0,19.6,68.0,91.0,26.68,27.88,7.28,19.12,83.47,100.4,4.64,0.49,432710.9744768134,3.7211470799501982
778,46.0,5.0,10.7,23.0,46.0,26.67,29.13,2.96,18.88,80.28,100.41,3.87,2.11,432736.9375247219,3.7211470799501982
779,68.0,5.0,12.1,38.0,68.0,27.23,30.54,7.64,19.29,77.78,100.43,3.96,2.64,432788.86829405115,3.7211470799501982
780,100.0,5.0,13.4,40.0,100.0,27.5,29.64,15.62,20.82,85.09,100.27,6.5,3.44,432814.83601565886,3.7211470799501982
781,34.0,5.0,11.6,19.0,34.0,26.77,28.14,24.23,20.89,89.54,100.01,15.65,4.5,432866.77613322757,3.7211470799501982
782,66.0,5.0,6.6,28.0,66.0,27.02,29.18,4.98,19.61,82.49,100.28,7.82,4.13,432892.7485293757,3.7211470799501982
783,39.0,6.0,13.1,23.0,39.0,27.11,28.67,7.81,20.18,85.97,100.4,4.24,2.55,432918.72248389095,3.7211470799501982
784,40.0,6.0,9.8,22.0,40.0,27.09,28.85,18.25,20.26,85.88,100.31,5.81,3.86,432957.6863378067,3.7211470799501982
785,55.0,6.0,9.0,33.0,48.0,27.04,28.6,22.18,20.32,86.76,100.58,6.38,4.04,432996.65369857464,3.7211470799501982
786,33.0,6.0,4.5,19.0,33.0,27.13,28.68,23.51,20.09,85.74,100.54,8.06,5.75,433061.60709371616,3.7211470799501982
787,73.0,6.0,6.2,30.0,73.0,26.07,28.9,8.48,19.43,85.33,100.62,4.98,1.72,433139.5640295587,3.7211470799501982
788,48.0,6.0,11.4,29.0,42.0,26.45,27.96,49.67,20.12,89.91,100.55,7.02,4.01,433165.5527932261,3.7211470799501982
789,48.0,6.0,19.6,29.0,47.0,25.9,28.43,15.46,19.03,85.17,100.48,5.44,2.26,433191.5431162426,3.7211470799501982
790,38.0,6.0,9.5,23.0,38.0,25.12,27.37,17.46,18.71,87.09,100.55,5.32,2.12,433230.53152475203,3.7211470799501982
791,88.0,6.0,14.1,53.0,74.0,26.3,28.2,18.68,19.74,87.45,100.39,6.14,2.92,433256.52574655093,3.7211470799501982
792,46.0,7.0,17.0,25.0,46.0,25.57,28.25,13.58,18.95,85.45,100.53,5.56,2.81,433321.5181248388,3.7211470799501982
793,67.0,7.0,13.3,35.0,67.0,26.01,28.19,0.87,19.56,87.33,100.59,5.71,3.33,433347.5178059156,3.7211470799501982
794,57.0,7.0,17.1,32.0,57.0,25.87,28.37,6.62,19.41,86.29,100.55,7.4,3.8,433373.5190469967,3.7211470799501982
795,35.0,7.0,12.4,21.0,29.0,26.15,27.33,63.0,19.86,90.58,100.46,8.01,3.84,433412.5238338313,3.7211470799501982
796,30.0,7.0,10.0,17.0,30.0,25.58,27.83,18.09,19.59,89.71,100.52,6.59,2.83,433451.5321312018,3.7211470799501982
797,51.0,7.0,16.4,24.0,51.0,25.46,27.03,34.16,19.18,90.85,100.56,6.33,3.65,433529.55925881513,3.7211470799501982
798,30.0,7.0,9.2,16.0,30.0,25.3,27.1,10.32,19.11,90.43,100.61,5.92,3.58,433555.5714225474,3.7211470799501982
799,47.0,7.0,9.0,21.0,47.0,25.35,27.36,10.3,19.31,90.22,100.55,7.03,2.47,433594.5925945872,3.7211470799501982
800,58.0,7.0,17.4,30.0,58.0,25.59,27.07,45.88,19.56,91.68,100.53,6.18,3.46,433685.65565437963,3.7211470799501982
801,52.0,8.0,16.7,25.0,52.0,25.09,27.48,12.75,18.74,89.21,100.8,7.02,1.9,433737.7002750076,3.7211470799501982
802,45.0,8.0,15.2,27.0,44.0,24.93,27.33,35.04,18.98,90.07,100.71,6.65,2.92,433815.7789167502,3.7211470799501982
803,41.0,8.0,5.3,21.0,41.0,24.49,27.58,15.14,19.24,90.07,100.59,6.35,2.81,433867.83915287233,3.7211470799501982
804,70.0,8.0,12.8,37.0,70.0,24.35,27.54,1.36,18.57,89.36,100.64,5.84,2.21,433984.99752774584,3.7211470799501982
805,43.0,8.0,4.5,26.0,43.0,24.57,27.34,10.59,18.77,90.16,100.59,6.38,2.28,434063.12068633264,3.7211470799501982
806,49.0,8.0,7.7,23.0,49.0,24.69,27.31,1.65,18.52,89.14,100.62,6.22,3.59,434089.16486423055,3.7211470799501982
807,88.0,9.0,13.9,53.0,71.0,24.42,27.79,0.0,17.82,85.22,100.73,5.79,4.33,434167.30677434435,3.7211470799501982
808,90.0,9.0,14.5,54.0,79.0,24.31,28.73,0.49,17.63,82.62,100.78,5.89,3.95,434232.4357779835,3.7211470799501982
809,107.0,9.0,12.4,62.0,90.0,25.04,28.66,0.1,17.96,82.47,100.65,5.4,2.94,434284.5460151789,3.7211470799501982
810,47.0,9.0,12.3,28.0,38.0,26.03,28.29,0.95,18.82,84.04,100.61,4.09,2.3,434310.603478796,3.7211470799501982
811,72.0,9.0,17.1,43.0,60.0,25.92,28.28,1.92,18.44,82.96,100.61,5.59,3.77,434336.66250588425,3.7211470799501982
812,63.0,9.0,4.5,38.0,60.0,25.38,29.37,0.66,17.76,78.5,100.46,4.72,2.4,434375.7539782306,3.7211470799501982
813,100.0,9.0,15.9,60.0,73.0,25.74,27.9,19.85,18.03,82.21,100.82,4.62,2.4,434414.8489689149,3.7211470799501982
