,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cluster
1555,88.3333333333333,2.0,11.9333333333333,53.0,69.6666666666666,3.99,18.65,70.24,100.66,33.63,28.0,0.08,5.82,977755.1969909684,27.2083333333333,2.0
1556,82.6666666666666,2.0,12.0733333333333,49.6,65.8,3.95,18.49,72.44,100.54,32.13,27.46,0.34,5.46,977784.5296468778,27.2083333333333,2.0
1557,77.0,2.0,12.2133333333333,46.2,61.9333333333333,0.68,18.78,73.01,100.44,32.32,27.69,1.1,6.05,977813.8631827674,27.2083333333333,2.0
1558,71.3333333333333,2.0,12.3533333333333,42.8,58.0666666666666,1.23,18.26,68.22,100.53,33.67,28.0,0.44,5.91,977843.1975986628,27.2083333333333,2.0
1559,65.6666666666666,2.0,12.4933333333333,39.4,54.2,6.81,18.3,72.01,100.71,31.8,27.62,1.09,4.37,977872.5328945908,27.2083333333333,2.0
1560,60.0,2.0,12.6333333333333,36.0,50.3333333333333,16.7,18.22,72.28,100.76,31.3,27.74,0.24,3.89,977901.8690705776,27.2083333333333,2.0
1561,62.2222222222222,2.0,12.4833333333333,37.3333333333333,50.1666666666666,8.48,17.97,70.49,100.71,32.2,27.64,0.44,3.47,977931.2061266496,27.2083333333333,2.0
1562,64.4444444444444,2.0,12.3333333333333,38.6666666666666,50.0,9.27,18.48,74.93,100.68,30.34,27.61,0.68,3.04,977960.544062834,27.2083333333333,2.0
1563,66.6666666666666,2.0,12.1833333333333,40.0,49.8333333333333,15.63,19.05,82.21,100.67,28.51,26.97,1.67,3.33,977989.8828791556,27.2083333333333,2.0
1564,68.8888888888888,2.0,12.0333333333333,41.3333333333333,49.6666666666666,20.45,18.58,79.16,100.66,29.24,27.05,1.75,2.67,978019.222575642,27.2083333333333,2.0
1565,73.4814814814814,2.0,12.6833333333333,41.6666666666666,60.6666666666666,0.83,18.56,74.54,100.68,30.97,27.33,0.11,3.62,978048.5631523194,27.2083333333333,2.0
1566,78.074074074074,2.0,13.3333333333333,42.0,71.6666666666666,3.44,18.79,80.19,100.82,29.1,26.88,1.63,3.53,978077.904609214,27.2083333333333,2.0
1567,82.6666666666666,2.0,13.9833333333333,42.3333333333333,82.6666666666666,3.81,19.43,81.98,100.66,29.3,26.99,1.53,3.12,978107.246946352,27.2083333333333,2.0
1568,81.3333333333333,2.0,10.7666666666666,45.1666666666666,76.8333333333333,2.56,19.76,83.28,100.57,29.03,27.29,2.21,3.08,978136.5901637606,27.2083333333333,2.0
1569,80.0,2.0,7.55,48.0,71.0,10.7,19.72,81.28,100.66,29.96,27.14,2.38,3.71,978165.9342614654,27.2083333333333,2.0
1570,72.5,2.0,14.25,43.5,66.5,3.17,19.96,81.46,100.65,30.43,27.4,1.24,3.75,978195.2792394932,27.2083333333333,2.0
1571,65.0,2.0,20.95,39.0,62.0,2.06,19.27,77.83,100.64,30.73,27.36,1.45,3.33,978224.6250978708,27.2083333333333,2.0
1572,64.0,2.0,18.2999999999999,37.8333333333333,61.75,4.5,19.4,77.38,100.56,31.28,27.17,1.46,3.63,978253.9718366234,27.2083333333333,2.0
1573,63.0,2.0,15.6499999999999,36.6666666666666,61.5,4.67,19.56,79.26,100.53,30.34,27.08,0.95,3.09,978283.3194557788,27.2083333333333,2.0
1574,62.0,2.0,13.0,35.5,61.25,1.88,19.66,78.03,100.49,30.54,28.03,0.36,2.61,978312.6679553622,27.2083333333333,2.0
1575,61.0,2.0,10.35,34.3333333333333,61.0,4.76,20.1,82.59,100.57,29.32,27.77,1.26,2.15,978342.0173354008,27.2083333333333,2.0
1576,64.3888888888888,2.0,9.61666666666666,37.5,55.3333333333333,0.32,19.56,77.87,100.64,31.06,27.52,0.85,4.1,978371.367595921,27.2083333333333,2.0
1577,67.7777777777777,2.0,8.88333333333333,40.6666666666666,49.6666666666666,1.24,20.08,79.73,100.59,30.51,27.7,2.25,3.85,978400.7187369488,27.2083333333333,2.0
1578,250.0,2.0,13.1,139.0,160.0,0.0,15.12,65.37,100.87,31.33,25.02,0.32,4.47,933191.1238783132,14.583333333333334,6.0
1579,239.444444444444,2.0,13.4833333333333,130.166666666666,159.0,0.0,16.0,71.19,100.85,29.66,25.25,0.84,3.82,933219.1196120296,14.583333333333334,6.0
1580,228.888888888888,2.0,13.8666666666666,121.333333333333,158.0,0.0,15.41,68.15,100.82,30.36,25.07,0.88,4.58,933247.1161856176,14.583333333333334,6.0
1581,218.333333333333,2.0,14.25,112.5,157.0,0.0,15.83,70.23,100.8,30.16,25.21,1.58,5.0,933275.1135991034,14.583333333333334,6.0
1582,207.777777777777,2.0,14.6333333333333,103.666666666666,156.0,0.0,15.95,71.9,100.65,29.35,25.2,0.92,4.05,933303.1118525114,14.583333333333334,6.0
1583,197.222222222222,2.0,15.0166666666666,94.8333333333333,155.0,0.0,15.63,69.56,100.59,30.28,24.97,0.6,4.87,933331.110945867,14.583333333333334,6.0
1584,186.666666666666,2.0,15.4,86.0,154.0,0.0,15.12,67.4,100.65,30.07,24.94,0.64,4.31,933359.1108791954,14.583333333333334,6.0
1585,170.0,2.8,15.0333333333333,81.0,145.333333333333,0.0,15.46,69.43,100.76,29.66,25.4,1.16,4.7,933387.1116525218,14.583333333333334,6.0
1586,153.333333333333,3.6,14.6666666666666,76.0,136.666666666666,0.0,15.09,67.94,100.79,30.08,24.56,1.14,5.21,933415.1132658712,14.583333333333334,6.0
1587,136.666666666666,4.4,14.3,71.0,128.0,0.0,14.6,64.96,100.74,29.76,25.64,0.5,4.12,933443.1157192694,14.583333333333334,6.0
1588,159.166666666666,4.1,14.425,77.75,128.5,0.0,14.73,65.28,100.71,30.06,25.33,0.17,4.67,933471.1190127408,14.583333333333334,6.0
1589,181.666666666666,3.8,14.55,84.5,129.0,0.0,14.67,64.73,100.77,31.07,24.81,0.54,5.05,933499.1231463114,14.583333333333334,6.0
1590,204.166666666666,3.5,14.675,91.25,129.5,0.0,13.26,55.82,100.89,32.31,24.85,0.4,4.21,933527.1281200056,14.583333333333334,6.0
1591,226.666666666666,3.2,14.8,98.0,130.0,0.08,14.16,61.95,100.94,30.37,25.35,0.58,4.4,933555.1339338494,14.583333333333334,6.0
1592,220.0,3.325,17.075,96.0,135.25,0.04,13.52,58.47,100.89,31.25,24.86,0.58,3.72,933583.1405878674,14.583333333333334,6.0
1593,213.333333333333,3.45,19.35,94.0,140.5,0.0,11.42,49.29,100.88,32.19,23.53,0.82,3.76,933611.1480820852,14.583333333333334,6.0
1594,206.666666666666,3.575,21.625,92.0,145.75,0.0,11.23,49.79,100.94,31.62,23.21,0.22,4.52,933639.1564165276,14.583333333333334,6.0
1595,200.0,3.7,23.9,90.0,151.0,0.01,13.08,55.12,100.9,32.11,24.63,0.91,4.27,933667.16559122,14.583333333333334,6.0
1596,201.111111111111,4.33333333333333,24.8333333333333,90.3333333333333,155.333333333333,3.4,15.73,63.1,100.86,32.89,26.06,0.31,3.65,933695.1756061875,14.583333333333334,6.0
1597,202.222222222222,4.96666666666666,25.7666666666666,90.6666666666666,159.666666666666,1.87,15.48,63.92,100.97,31.88,25.54,0.36,3.69,933723.186461456,14.583333333333334,6.0
1598,203.333333333333,5.6,26.7,91.0,164.0,0.0,12.63,51.76,100.94,32.89,24.39,0.36,2.93,933751.1981570498,14.583333333333334,6.0
1599,218.333333333333,6.475,22.775,95.5,167.75,0.0,13.03,53.01,100.88,32.28,25.24,0.15,2.54,933779.2106929948,14.583333333333334,6.0
1600,233.333333333333,7.35,18.85,100.0,171.5,0.08,13.2,54.38,100.88,32.03,25.3,0.5,3.49,933807.2240693156,14.583333333333334,6.0
1601,248.333333333333,8.225,14.9249999999999,104.5,175.25,0.43,14.9,59.88,100.87,31.63,26.24,1.13,3.63,933835.2382860376,14.583333333333334,6.0
1602,263.333333333333,9.1,11.0,109.0,179.0,7.57,16.39,67.19,100.81,31.64,26.07,0.65,3.18,933863.253343186,14.583333333333334,6.0
1603,276.068376068376,6.73333333333333,12.7333333333333,113.333333333333,187.666666666666,8.79,16.88,70.25,100.76,31.71,25.9,0.4,2.9,933891.2692407864,14.583333333333334,6.0
1604,288.803418803418,4.36666666666666,14.4666666666666,117.666666666666,196.333333333333,1.12,16.43,66.97,100.79,32.67,25.34,0.07,3.84,933919.2859788636,14.583333333333334,6.0
1605,301.538461538461,2.0,16.2,122.0,205.0,0.25,16.79,68.58,100.84,32.2,25.96,0.3,5.09,933947.303557443,14.583333333333334,6.0
1606,235.76923076923,2.0,14.85,101.5,168.5,0.07,16.39,68.04,100.8,32.09,25.82,0.22,5.24,933975.3219765498,14.583333333333334,6.0
1607,170.0,2.0,13.5,81.0,132.0,0.0,15.76,66.26,100.87,31.81,25.52,0.25,4.31,934003.3412362091,14.583333333333334,6.0
1608,190.0,2.3,16.0,87.0,132.0,0.0,13.17,55.21,100.98,32.33,24.95,0.06,4.07,934031.3613364464,14.583333333333334,6.0
1609,210.0,2.6,18.5,93.0,132.0,0.0,13.31,55.58,100.96,32.39,24.64,0.11,3.88,934059.3822772864,14.583333333333334,6.0
1610,180.222222222222,2.6,17.2,79.3333333333333,131.666666666666,0.0,14.03,57.27,100.88,32.45,25.91,0.18,4.91,934087.4040587548,14.583333333333334,6.0
1611,150.444444444444,2.6,15.8999999999999,65.6666666666666,131.333333333333,0.0,13.73,58.19,100.87,32.11,24.87,2.04,6.66,934115.4266808764,14.583333333333334,6.0
1612,120.666666666666,2.6,14.6,52.0,131.0,0.53,16.12,70.9,100.92,29.93,25.61,1.51,4.87,934143.4501436768,14.583333333333334,6.0
1613,146.725274725274,2.51428571428571,14.4857142857142,62.2857142857142,138.285714285714,0.58,16.03,68.73,100.87,30.84,25.7,0.22,5.24,934171.4744471812,14.583333333333334,6.0
1614,172.783882783882,2.42857142857142,14.3714285714285,72.5714285714285,145.571428571428,0.08,15.74,65.52,100.9,31.74,26.03,0.16,5.51,934199.4995914144,14.583333333333334,6.0
1615,198.84249084249,2.34285714285714,14.2571428571428,82.8571428571428,152.857142857142,0.09,15.2,63.51,100.82,32.1,25.57,0.19,4.89,934227.5255764024,14.583333333333334,6.0
1616,224.901098901098,2.25714285714285,14.1428571428571,93.1428571428571,160.142857142857,0.08,15.53,65.93,100.77,31.37,25.58,1.44,5.02,934255.5524021696,14.583333333333334,6.0
1617,250.959706959706,2.17142857142857,14.0285714285714,103.428571428571,167.428571428571,0.06,15.87,67.12,100.82,31.58,25.55,0.45,4.97,934283.5800687416,14.583333333333334,6.0
1618,277.018315018315,2.08571428571428,13.9142857142857,113.714285714285,174.714285714285,0.03,13.56,54.74,100.91,33.06,25.76,0.27,3.3,934311.6085761436,14.583333333333334,6.0
1619,303.076923076923,2.0,13.8,124.0,182.0,0.01,11.54,46.79,100.94,33.64,24.04,0.56,4.73,934339.6379244012,14.583333333333334,6.0
1620,207.871794871794,2.0,11.8,86.0,150.5,0.18,14.65,56.63,100.99,34.07,25.48,0.62,4.93,934367.6681135388,14.583333333333334,6.0
1621,112.666666666666,2.0,9.8,48.0,119.0,0.0,13.15,49.13,101.01,34.73,26.03,0.1,4.56,934395.6991435824,14.583333333333334,6.0
1622,115.238095238095,2.0,10.3428571428571,50.7142857142857,122.857142857142,0.0,11.8,45.85,100.87,34.12,25.31,0.15,5.98,934423.7310145564,14.583333333333334,6.0
1623,117.809523809523,2.0,10.8857142857142,53.4285714285714,126.714285714285,0.0,9.98,41.18,100.8,33.3,23.48,0.73,5.46,934451.7637264872,14.583333333333334,6.0
1624,120.380952380952,2.0,11.4285714285714,56.1428571428571,130.571428571428,0.0,10.48,43.36,100.97,33.35,23.33,1.58,4.4,934479.7972793988,14.583333333333334,6.0
1625,122.95238095238,2.0,11.9714285714285,58.8571428571428,134.428571428571,0.0,12.11,50.83,100.97,31.67,24.99,0.44,4.39,934507.8316733174,14.583333333333334,6.0
1626,125.523809523809,2.0,12.5142857142857,61.5714285714285,138.285714285714,0.0,15.62,66.05,100.86,31.25,25.85,1.68,5.47,934535.8669082676,14.583333333333334,6.0
1627,128.095238095238,2.0,13.0571428571428,64.2857142857142,142.142857142857,0.0,16.53,67.69,100.72,31.94,26.43,2.32,6.88,934563.9029842748,14.583333333333334,6.0
1628,130.666666666666,2.0,13.6,67.0,146.0,0.0,17.53,70.07,100.7,32.81,26.4,1.89,7.2,934591.9399013644,14.583333333333334,6.0
1629,132.0,2.0,16.55,68.5,122.5,0.0,17.09,67.44,100.78,33.09,26.76,0.62,6.4,934619.9776595614,14.583333333333334,6.0
1630,133.333333333333,2.0,19.5,70.0,99.0,0.0,16.38,63.16,100.82,34.03,27.04,0.16,5.98,934648.0162588912,14.583333333333334,6.0
1631,128.888888888888,2.0,20.6666666666666,67.0,109.333333333333,0.0,16.12,62.87,100.84,33.69,26.72,1.15,5.33,934676.0556993792,14.583333333333334,6.0
1632,124.444444444444,2.0,21.8333333333333,64.0,119.666666666666,0.0,16.6,66.54,100.67,32.78,26.77,1.45,6.3,934704.09598105,14.583333333333334,6.0
1633,120.0,2.0,23.0,61.0,130.0,0.0,14.86,57.7,100.69,33.57,26.58,0.38,5.79,934732.1371039294,14.583333333333334,6.0
1634,124.333333333333,2.1,22.3,59.5,136.5,0.0,14.98,56.22,100.67,34.39,26.66,0.54,4.81,934760.1790680424,14.583333333333334,6.0
1635,128.666666666666,2.2,21.6,58.0,143.0,0.0,14.08,52.18,100.67,34.54,27.14,0.48,5.07,934788.2218734144,14.583333333333334,6.0
1636,133.0,2.3,20.9,56.5,149.5,0.17,13.53,49.44,100.52,34.58,27.09,0.35,4.13,934816.2655200708,14.583333333333334,6.0
1637,137.333333333333,2.4,20.2,55.0,156.0,1.93,15.73,58.32,100.41,33.6,28.03,0.05,4.96,934844.3100080364,14.583333333333334,6.0
1638,118.222222222222,2.26666666666666,15.3333333333333,52.6666666666666,126.0,6.66,17.56,72.04,100.49,31.1,26.7,0.53,4.48,934872.3553373368,14.583333333333334,6.0
1639,99.1111111111111,2.13333333333333,10.4666666666666,50.3333333333333,96.0,6.7,17.06,71.77,100.52,31.25,25.61,1.21,3.66,934900.4015079968,14.583333333333334,6.0
1640,80.0,2.0,5.6,48.0,66.0,12.09,18.41,80.17,100.5,28.92,26.55,1.41,4.03,934928.448520042,14.583333333333334,6.0
1641,88.4761904761904,2.0,6.05714285714285,49.7142857142857,79.2857142857142,1.3,17.99,74.38,100.48,30.82,26.58,0.32,4.35,934956.4963734978,14.583333333333334,6.0
1642,96.9523809523809,2.0,6.51428571428571,51.4285714285714,92.5714285714285,4.33,18.4,75.34,100.46,30.88,26.91,0.52,4.27,934984.545068389,14.583333333333334,6.0
1643,105.428571428571,2.0,6.97142857142857,53.1428571428571,105.857142857142,8.21,18.31,77.68,100.48,29.8,26.66,0.18,3.5,935012.5946047412,14.583333333333334,6.0
1644,113.904761904761,2.0,7.42857142857142,54.8571428571428,119.142857142857,7.74,18.07,75.27,100.56,29.81,26.85,2.56,4.03,935040.644982579,14.583333333333334,6.0
1645,122.380952380952,2.0,7.88571428571428,56.5714285714285,132.428571428571,2.78,16.17,65.76,100.7,31.58,26.81,2.82,5.23,935068.6962019288,14.583333333333334,6.0
1646,130.857142857142,2.0,8.34285714285714,58.2857142857142,145.714285714285,1.98,16.92,71.12,100.72,31.49,25.66,2.75,5.93,935096.7482628146,14.583333333333334,6.0
1647,139.333333333333,2.0,8.8,60.0,159.0,0.62,17.8,74.59,100.74,31.25,26.14,2.46,5.62,935124.8011652628,14.583333333333334,6.0
1648,120.333333333333,2.0,9.6,47.5,130.5,9.78,17.92,76.03,100.71,29.58,26.54,0.22,5.08,935152.8549092975,14.583333333333334,6.0
1649,101.333333333333,2.0,10.4,35.0,102.0,14.29,18.4,77.26,100.75,30.93,26.55,1.15,4.08,935180.9094949448,14.583333333333334,6.0
1650,92.6666666666666,2.2,9.22,34.6,93.2,11.72,18.71,86.27,100.77,27.08,26.06,0.86,4.27,935208.9649222296,14.583333333333334,6.0
1651,84.0,2.4,8.04,34.2,84.4,1.22,17.32,72.35,100.74,31.56,25.77,0.61,5.13,935237.0211911774,14.583333333333334,6.0
1652,75.3333333333333,2.6,6.85999999999999,33.8,75.6,3.45,18.5,75.79,100.81,31.23,26.58,2.19,4.87,935265.0783018132,14.583333333333334,6.0
1653,66.6666666666666,2.8,5.68,33.4,66.8,1.95,17.94,73.28,100.85,31.49,26.66,1.69,4.92,935293.1362541622,14.583333333333334,6.0
1654,58.0,3.0,4.5,33.0,58.0,1.43,17.74,72.61,100.81,31.31,26.75,1.75,4.57,935321.1950482498,14.583333333333334,6.0
1655,64.8333333333333,2.7,5.0,38.0,60.5,2.09,17.59,71.07,100.81,31.79,26.45,2.02,4.06,935349.2546841014,14.583333333333334,6.0
1656,71.6666666666666,2.4,5.5,43.0,63.0,0.55,17.68,68.64,100.74,33.16,26.79,0.56,4.45,935377.315161742,14.583333333333334,6.0
1657,78.8333333333333,2.2,6.15,44.5,74.5,0.0,18.05,70.56,100.74,32.59,27.25,1.04,5.42,935405.3764811968,14.583333333333334,6.0
1658,86.0,2.0,6.8,46.0,86.0,0.0,18.04,70.88,100.7,32.79,27.05,0.2,5.35,935433.4386424912,14.583333333333334,6.0
1659,86.7777777777777,2.26666666666666,8.4,48.3333333333333,83.0,0.0,17.71,68.12,100.74,33.76,27.24,0.34,5.78,935461.5016456506,14.583333333333334,6.0
1660,87.5555555555555,2.53333333333333,10.0,50.6666666666666,80.0,0.0,18.1,68.06,100.71,34.58,27.12,1.35,5.33,935489.5654906998,14.583333333333334,6.0
1661,88.3333333333333,2.8,11.6,53.0,77.0,0.32,18.05,69.56,100.78,33.5,27.52,0.38,5.69,935517.6301776646,14.583333333333334,6.0
1662,80.1666666666666,2.4,16.7,45.0,74.5,0.49,18.02,71.66,100.83,32.3,27.0,0.92,5.39,935545.69570657,14.583333333333334,6.0
1663,72.0,2.0,21.8,37.0,72.0,0.39,17.88,70.01,100.77,32.91,27.26,0.75,6.49,935573.7620774414,14.583333333333334,6.0
1664,73.0,2.0,17.2666666666666,39.6666666666666,71.3333333333333,1.38,18.76,72.72,100.75,32.68,27.2,2.43,6.37,935601.8292903036,14.583333333333334,6.0
1665,74.0,2.0,12.7333333333333,42.3333333333333,70.6666666666666,3.75,18.95,70.07,100.78,34.02,27.75,0.91,4.55,935629.8973451824,14.583333333333334,6.0
1666,75.0,2.0,8.2,45.0,70.0,1.24,19.17,72.34,100.76,33.34,27.98,1.62,6.95,935657.9662421026,14.583333333333334,6.0
1667,66.6666666666666,2.0,8.1,40.0,62.5,1.22,19.46,76.35,100.67,31.57,27.82,2.46,6.34,935686.0359810896,14.583333333333334,6.0
1668,58.3333333333333,2.0,8.0,35.0,55.0,1.57,19.19,75.45,100.7,32.0,27.47,2.12,6.44,935714.1065621692,14.583333333333334,6.0
1669,59.1666666666666,2.0,12.85,35.5,56.5,0.26,18.71,72.26,100.74,32.68,27.79,1.73,6.54,935742.1779853662,14.583333333333334,6.0
1670,60.0,2.0,17.7,36.0,58.0,0.3,18.63,72.43,100.69,32.13,27.63,1.89,6.41,935770.2502507058,14.583333333333334,6.0
1671,58.2,2.0,17.3,34.8,56.6,3.76,18.81,73.77,100.6,31.43,27.74,2.73,5.82,935798.3233582132,14.583333333333334,6.0
1672,56.4,2.0,16.9,33.6,55.2,3.11,18.72,72.54,100.58,32.52,27.59,2.33,6.82,935826.397307914,14.583333333333334,6.0
1673,54.6,2.0,16.5,32.4,53.8,3.54,19.56,73.83,100.51,33.74,27.71,1.8,6.94,935854.4720998332,14.583333333333334,6.0
1674,52.8,2.0,16.0999999999999,31.2,52.4,8.1,19.55,75.97,100.58,31.91,27.87,1.19,4.34,935882.5477339964,14.583333333333334,6.0
1675,51.0,2.0,15.7,30.0,51.0,3.72,19.48,77.07,100.52,31.09,27.57,2.41,4.89,935910.6242104284,14.583333333333334,6.0
1676,58.3809523809523,2.05714285714285,16.0571428571428,33.5714285714285,58.5714285714285,1.75,19.52,76.95,100.49,31.4,27.86,2.95,5.35,935938.7015291546,14.583333333333334,6.0
1677,65.7619047619047,2.11428571428571,16.4142857142857,37.1428571428571,66.1428571428571,0.85,19.64,76.69,100.52,31.71,27.59,2.54,4.91,935966.7796902008,14.583333333333334,6.0
1678,73.1428571428571,2.17142857142857,16.7714285714285,40.7142857142857,73.7142857142857,4.66,19.99,78.26,100.56,31.61,27.93,2.47,6.07,935994.8586935912,14.583333333333334,6.0
1679,80.5238095238095,2.22857142857142,17.1285714285714,44.2857142857142,81.2857142857142,4.67,20.16,81.45,100.56,30.05,27.87,2.59,4.94,936022.9385393522,14.583333333333334,6.0
1680,87.9047619047619,2.28571428571428,17.4857142857142,47.8571428571428,88.8571428571428,0.3,19.62,77.7,100.43,31.58,27.39,2.8,5.76,936051.0192275082,14.583333333333334,6.0
1681,95.2857142857142,2.34285714285714,17.8428571428571,51.4285714285714,96.4285714285714,0.7,19.48,76.28,100.48,31.65,27.56,2.53,5.9,936079.1007580851,14.583333333333334,6.0
1682,102.666666666666,2.4,18.2,55.0,104.0,0.45,19.4,77.34,100.58,30.85,27.84,2.25,5.21,936107.1831311078,14.583333333333334,6.0
1683,99.0,2.26666666666666,14.1,55.0,98.3333333333333,0.09,18.96,75.82,100.58,31.14,27.28,2.2,5.93,936135.2663466018,14.583333333333334,6.0
1684,95.3333333333333,2.13333333333333,10.0,55.0,92.6666666666666,0.16,18.8,73.59,100.6,31.95,27.53,1.92,5.37,936163.3504045922,14.583333333333334,6.0
1685,91.6666666666666,2.0,5.9,55.0,87.0,0.92,18.8,73.79,100.61,31.53,27.63,2.19,4.99,936191.4353051044,14.583333333333334,6.0
1686,83.7499999999999,2.0,5.55,49.25,80.25,1.38,19.11,75.84,100.67,30.93,27.89,2.77,5.34,936219.5210481636,14.583333333333334,6.0
1687,75.8333333333333,2.0,5.2,43.5,73.5,2.25,19.12,75.49,100.65,31.53,27.39,2.17,5.78,936247.6076337952,14.583333333333334,6.0
1688,67.9166666666666,2.0,4.85,37.75,66.75,1.68,19.12,74.37,100.62,31.85,27.92,3.75,6.19,936275.695062024,14.583333333333334,6.0
1689,60.0,2.0,4.5,32.0,60.0,0.08,18.84,73.23,100.64,31.8,27.76,3.56,5.68,936303.783332876,14.583333333333334,6.0
1690,58.3333333333333,2.25,9.65,33.0,57.0,0.11,19.05,74.43,100.65,31.41,27.98,3.74,6.14,936331.872446376,14.583333333333334,6.0
1691,56.6666666666666,2.5,14.8,34.0,54.0,4.25,19.61,78.02,100.62,30.58,27.93,3.1,4.86,936359.9624025492,14.583333333333334,6.0
1692,56.3333333333333,2.44999999999999,13.3,33.5,55.0,1.33,19.48,74.88,100.64,32.32,27.83,2.57,6.26,936388.0532014214,14.583333333333334,6.0
1693,56.0,2.4,11.8,33.0,56.0,0.58,19.22,73.45,100.65,32.57,27.83,2.79,5.69,936416.1448430176,14.583333333333334,6.0
1694,63.5,2.45,11.15,36.5,63.5,1.37,19.04,72.71,100.65,32.59,27.87,2.45,6.15,936444.2373273628,14.583333333333334,6.0
1695,71.0,2.5,10.5,40.0,71.0,1.84,18.98,69.95,100.55,34.07,27.83,1.01,5.41,936472.3306544828,14.583333333333334,6.0
1696,78.5,2.55,9.85,43.5,78.5,4.73,19.07,74.43,100.65,31.48,28.1,0.22,3.84,936500.4248244026,14.583333333333334,6.0
1697,86.0,2.6,9.2,47.0,86.0,14.02,18.84,74.28,100.74,31.63,27.51,1.43,5.15,936528.5198371472,14.583333333333334,6.0
1698,80.6666666666666,2.4,9.93333333333333,44.3333333333333,80.6666666666666,7.91,18.86,73.13,100.7,32.59,27.4,1.85,5.47,936556.6156927422,14.583333333333334,6.0
1699,75.3333333333333,2.2,10.6666666666666,41.6666666666666,75.3333333333333,5.15,19.4,76.29,100.71,31.06,27.93,2.29,4.19,936584.7123912128,14.583333333333334,6.0
1700,70.0,2.0,11.4,39.0,70.0,5.55,20.04,78.33,100.66,31.36,27.94,2.1,4.36,936612.8099325848,14.583333333333334,6.0
1701,96.6666666666666,2.0,11.7666666666666,51.0,87.3333333333333,11.19,20.3,81.6,100.77,29.85,28.02,1.37,3.52,936640.9083168828,14.583333333333334,6.0
1702,123.333333333333,2.0,12.1333333333333,63.0,104.666666666666,3.85,20.0,80.86,100.81,30.49,27.84,1.33,4.26,936669.0075441324,14.583333333333334,6.0
1703,150.0,2.0,12.5,75.0,122.0,1.89,18.28,70.71,100.74,32.58,27.69,1.09,3.99,936697.1076143588,14.583333333333334,6.0
1704,177.777777777777,2.0,11.5666666666666,83.3333333333333,151.666666666666,0.41,19.26,75.28,100.59,31.28,27.88,2.76,4.88,936725.2085275872,14.583333333333334,6.0
1705,205.555555555555,2.0,10.6333333333333,91.6666666666666,181.333333333333,13.35,20.23,81.58,100.53,30.09,27.76,2.18,4.13,936753.310283843,14.583333333333334,6.0
1706,233.333333333333,2.0,9.7,100.0,211.0,11.83,20.43,83.89,100.59,29.64,27.44,1.79,4.24,936781.4128831514,14.583333333333334,6.0
1707,197.916666666666,2.0,9.45,88.75,176.75,12.43,20.07,80.64,100.55,30.25,27.8,0.91,3.77,936809.516325538,14.583333333333334,6.0
1708,162.5,2.0,9.2,77.5,142.5,18.33,19.98,80.24,100.54,30.41,27.47,2.46,5.52,936837.6206110278,14.583333333333334,6.0
1709,127.083333333333,2.0,8.95,66.25,108.25,3.06,19.58,75.68,100.52,31.14,28.21,2.8,5.01,936865.725739646,14.583333333333334,6.0
1710,91.6666666666666,2.0,8.7,55.0,74.0,0.97,20.17,78.84,100.49,30.95,28.29,2.6,5.13,936893.8317114183,14.583333333333334,6.0
1711,65.8333333333333,2.0,9.2,38.0,57.0,2.87,20.63,80.41,100.42,30.97,28.07,2.33,4.88,936921.9385263696,14.583333333333334,6.0
1712,40.0,2.0,9.7,21.0,40.0,7.26,20.79,81.74,100.42,30.7,28.05,3.52,5.16,936950.0461845256,14.583333333333334,6.0
1713,43.6,2.0,11.66,23.6,43.6,10.63,19.86,79.51,100.55,31.03,27.08,3.04,5.49,936978.154685911,14.583333333333334,6.0
1714,47.2,2.0,13.62,26.2,47.2,7.74,18.8,79.82,100.67,30.13,26.13,2.93,7.21,937006.2640305517,14.583333333333334,6.0
1715,50.8,2.0,15.58,28.8,50.8,9.42,19.84,81.09,100.53,29.82,27.73,2.96,6.48,937034.3742184726,14.583333333333334,6.0
1716,54.4,2.0,17.54,31.4,54.4,11.41,20.16,83.21,100.39,29.61,27.37,3.38,6.15,937062.485249699,14.583333333333334,6.0
1717,58.0,2.0,19.5,34.0,58.0,8.47,19.48,83.89,100.45,28.87,26.87,2.83,6.03,937090.5971242568,14.583333333333334,6.0
1718,57.5555555555555,2.0,17.1666666666666,34.0,57.0,3.92,20.46,83.12,100.42,30.18,27.05,3.01,4.77,937118.7098421704,14.583333333333334,6.0
1719,57.1111111111111,2.0,14.8333333333333,34.0,56.0,3.58,20.63,82.09,100.42,30.18,28.0,3.38,5.37,937146.8234034658,14.583333333333334,6.0
1720,56.6666666666666,2.0,12.5,34.0,55.0,9.4,20.48,85.14,100.41,28.81,27.57,3.47,7.24,937174.9378081677,14.583333333333334,6.0
1721,55.25,2.0,11.95,31.25,54.0,12.03,20.68,83.74,100.39,29.78,27.62,4.11,6.54,937203.0530563022,14.583333333333334,6.0
1722,53.8333333333333,2.0,11.4,28.5,53.0,6.05,20.08,82.5,100.39,29.04,27.88,3.95,5.18,937231.1691478938,14.583333333333334,6.0
1723,52.4166666666666,2.0,10.85,25.75,52.0,21.2,20.63,87.69,100.42,28.55,27.21,4.06,7.2,937259.2860829683,14.583333333333334,6.0
1724,51.0,2.0,10.3,23.0,51.0,19.71,20.74,84.35,100.38,29.79,27.64,4.7,7.83,937287.4038615506,14.583333333333334,6.0
