LAT,LON,DATE,HOUR,SO2,NO2,RSPM,SPM,Precipitation,Specific Humidity,Relative Humidity,Surface Pressure,Wind Speed Min,Wind Speed Max,T Min,T Max,Pop,I No,Micro M,Medium M,Small M,Micro S,Medium S,Small S
9.96521,76.29201,09-05-2018,3,2,4.5,19,37,19.54,19.16,79.59,100.56,0.82,3.58,25,31,946896.5144,18,811,3,117,959,6,164
9.96521,76.29201,09-05-2018,4,4.6,19.2,19,37,19.54,19.16,79.59,100.56,0.82,3.58,25,31,946896.5144,18,811,3,117,959,6,164
9.96521,76.29201,09-05-2018,5,2,12.9,26,34,19.54,19.16,79.59,100.56,0.82,3.58,25,31,946896.5144,18,811,3,117,959,6,164
9.96521,76.29201,09-05-2018,6,5.1,4.5,26,34,19.54,19.16,79.59,100.56,0.82,3.58,25,31,946896.5144,18,811,3,117,959,6,164
9.96521,76.29201,14-05-2018,1,2,19.8,41,50,3.24,18.47,80.58,100.57,2.18,3.46,24,32,947038.5574,18,811,3,117,959,6,164
9.96521,76.29201,14-05-2018,2,2,15.6,41,50,3.24,18.47,80.58,100.57,2.18,3.46,24,32,947038.5574,18,811,3,117,959,6,164
9.96521,76.29201,14-05-2018,3,2,11.7,22,37,3.24,18.47,80.58,100.57,2.18,3.46,24,32,947038.5574,18,811,3,117,959,6,164
9.96521,76.29201,14-05-2018,4,2,28.5,22,37,3.24,18.47,80.58,100.57,2.18,3.46,24,32,947038.5574,18,811,3,117,959,6,164
9.96521,76.29201,14-05-2018,5,2,26.1,15,28,3.24,18.47,80.58,100.57,2.18,3.46,24,32,947038.5574,18,811,3,117,959,6,164
9.96521,76.29201,14-05-2018,6,5.1,11.4,15,28,3.24,18.47,80.58,100.57,2.18,3.46,24,32,947038.5574,18,811,3,117,959,6,164
9.96521,76.29201,16-05-2018,1,2,19.8,53,94,7.28,19.12,83.47,100.4,0.49,4.64,25,30,947095.3806,18,811,3,117,959,6,164
9.96521,76.29201,16-05-2018,2,2,18.3,53,94,7.28,19.12,83.47,100.4,0.49,4.64,25,30,947095.3806,18,811,3,117,959,6,164
9.96521,76.29201,16-05-2018,3,2,15.3,38,56,7.28,19.12,83.47,100.4,0.49,4.64,25,30,947095.3806,18,811,3,117,959,6,164
9.96521,76.29201,16-05-2018,4,7.2,33.9,38,56,7.28,19.12,83.47,100.4,0.49,4.64,25,30,947095.3806,18,811,3,117,959,6,164
9.96521,76.29201,16-05-2018,5,2,19.5,30,47,7.28,19.12,83.47,100.4,0.49,4.64,25,30,947095.3806,18,811,3,117,959,6,164
9.96521,76.29201,16-05-2018,6,4.6,18.9,30,47,7.28,19.12,83.47,100.4,0.49,4.64,25,30,947095.3806,18,811,3,117,959,6,164
9.96521,76.29201,18-05-2018,1,5.2,25.5,35,161,2.96,18.88,80.28,100.41,2.11,3.87,24,31,947152.2071,18,811,3,117,959,6,164
9.96521,76.29201,18-05-2018,2,6.7,27,35,161,2.96,18.88,80.28,100.41,2.11,3.87,24,31,947152.2071,18,811,3,117,959,6,164
9.96521,76.29201,18-05-2018,3,7.7,25.2,32,110,2.96,18.88,80.28,100.41,2.11,3.87,24,31,947152.2071,18,811,3,117,959,6,164
9.96521,76.29201,18-05-2018,4,5.7,27.6,32,110,2.96,18.88,80.28,100.41,2.11,3.87,24,31,947152.2071,18,811,3,117,959,6,164
9.96521,76.29201,18-05-2018,5,8.3,18.6,15,32,2.96,18.88,80.28,100.41,2.11,3.87,24,31,947152.2071,18,811,3,117,959,6,164
9.96521,76.29201,18-05-2018,6,8.8,4.2,15,32,2.96,18.88,80.28,100.41,2.11,3.87,24,31,947152.2071,18,811,3,117,959,6,164
9.96521,76.29201,22-05-2018,1,2,14.4,48,111,7.64,19.29,77.78,100.43,2.64,3.96,26,32,947265.8705,18,811,3,117,959,6,164
9.96521,76.29201,22-05-2018,2,2,16.2,48,111,7.64,19.29,77.78,100.43,2.64,3.96,26,32,947265.8705,18,811,3,117,959,6,164
9.96521,76.29201,22-05-2018,3,2,22.5,34,66,7.64,19.29,77.78,100.43,2.64,3.96,26,32,947265.8705,18,811,3,117,959,6,164
9.96521,76.29201,22-05-2018,4,2,19.5,34,66,7.64,19.29,77.78,100.43,2.64,3.96,26,32,947265.8705,18,811,3,117,959,6,164
9.96521,76.29201,22-05-2018,5,6.7,20.1,41,75,7.64,19.29,77.78,100.43,2.64,3.96,26,32,947265.8705,18,811,3,117,959,6,164
9.96521,76.29201,22-05-2018,6,5.2,17.1,41,75,7.64,19.29,77.78,100.43,2.64,3.96,26,32,947265.8705,18,811,3,117,959,6,164
9.96521,76.29201,24-05-2018,1,2,24.6,54,98,15.62,20.82,85.09,100.27,3.44,6.5,23,32,947322.7073,18,811,3,117,959,6,164
9.96521,76.29201,24-05-2018,2,2,15.6,54,98,15.62,20.82,85.09,100.27,3.44,6.5,23,32,947322.7073,18,811,3,117,959,6,164
9.96521,76.29201,24-05-2018,3,2,12.6,39,82,15.62,20.82,85.09,100.27,3.44,6.5,23,32,947322.7073,18,811,3,117,959,6,164
9.96521,76.29201,24-05-2018,4,2,22.5,39,82,15.62,20.82,85.09,100.27,3.44,6.5,23,32,947322.7073,18,811,3,117,959,6,164
9.96521,76.29201,24-05-2018,5,2,4.5,29,42,15.62,20.82,85.09,100.27,3.44,6.5,23,32,947322.7073,18,811,3,117,959,6,164
9.96521,76.29201,24-05-2018,6,2,4.5,29,42,15.62,20.82,85.09,100.27,3.44,6.5,23,32,947322.7073,18,811,3,117,959,6,164
9.96521,76.29201,28-05-2018,1,2,17.4,34,36,24.23,20.89,89.54,100.01,4.5,15.65,26,30,947436.3912,18,811,3,117,959,6,164
9.96521,76.29201,28-05-2018,2,2,22.5,34,36,24.23,20.89,89.54,100.01,4.5,15.65,26,30,947436.3912,18,811,3,117,959,6,164
9.96521,76.29201,28-05-2018,3,2,18.6,21,116,24.23,20.89,89.54,100.01,4.5,15.65,26,30,947436.3912,18,811,3,117,959,6,164
9.96521,76.29201,28-05-2018,4,2,12.6,21,116,24.23,20.89,89.54,100.01,4.5,15.65,26,30,947436.3912,18,811,3,117,959,6,164
9.96521,76.29201,28-05-2018,5,2,7.5,32,61,24.23,20.89,89.54,100.01,4.5,15.65,26,30,947436.3912,18,811,3,117,959,6,164
9.96521,76.29201,28-05-2018,6,2,10.2,32,61,24.23,20.89,89.54,100.01,4.5,15.65,26,30,947436.3912,18,811,3,117,959,6,164
9.96521,76.29201,30-05-2018,1,2,18.3,41,61,4.98,19.61,82.49,100.28,4.13,7.82,25,31,947493.2382,18,811,3,117,959,6,164
9.96521,76.29201,30-05-2018,2,2,14.1,41,61,4.98,19.61,82.49,100.28,4.13,7.82,25,31,947493.2382,18,811,3,117,959,6,164
9.96521,76.29201,30-05-2018,3,5.2,15.3,38,71,4.98,19.61,82.49,100.28,4.13,7.82,25,31,947493.2382,18,811,3,117,959,6,164
9.96521,76.29201,30-05-2018,4,2,25.8,38,71,4.98,19.61,82.49,100.28,4.13,7.82,25,31,947493.2382,18,811,3,117,959,6,164
9.96521,76.29201,30-05-2018,5,2,18.6,40,64,4.98,19.61,82.49,100.28,4.13,7.82,25,31,947493.2382,18,811,3,117,959,6,164
9.96521,76.29201,30-05-2018,6,2,10.8,40,64,4.98,19.61,82.49,100.28,4.13,7.82,25,31,947493.2382,18,811,3,117,959,6,164
9.96521,76.29201,01-06-2018,1,2,18.3,51,183,7.81,20.18,85.97,100.4,2.55,4.24,26,32,947521.663,18,811,3,117,959,6,164
9.96521,76.29201,01-06-2018,2,2,24.3,51,183,7.81,20.18,85.97,100.4,2.55,4.24,26,32,947521.663,18,811,3,117,959,6,164
9.96521,76.29201,01-06-2018,3,2,29.7,30,107,7.81,20.18,85.97,100.4,2.55,4.24,26,32,947521.663,18,811,3,117,959,6,164
9.96521,76.29201,01-06-2018,4,2,13.5,30,107,7.81,20.18,85.97,100.4,2.55,4.24,26,32,947521.663,18,811,3,117,959,6,164
9.96521,76.29201,01-06-2018,5,2,11.7,24,60,7.81,20.18,85.97,100.4,2.55,4.24,26,32,947521.663,18,811,3,117,959,6,164
9.96521,76.29201,01-06-2018,6,2,4.5,24,60,7.81,20.18,85.97,100.4,2.55,4.24,26,32,947521.663,18,811,3,117,959,6,164
9.96521,76.29201,04-06-2018,1,2,16.5,41,71,18.25,20.26,85.88,100.31,3.86,5.81,24,30,947606.9425,18,811,3,117,959,6,164
9.96521,76.29201,04-06-2018,2,2,22.5,41,71,18.25,20.26,85.88,100.31,3.86,5.81,24,30,947606.9425,18,811,3,117,959,6,164
9.96521,76.29201,04-06-2018,3,2,22.7,23,42,18.25,20.26,85.88,100.31,3.86,5.81,24,30,947606.9425,18,811,3,117,959,6,164
9.96521,76.29201,04-06-2018,4,2,4.5,23,42,18.25,20.26,85.88,100.31,3.86,5.81,24,30,947606.9425,18,811,3,117,959,6,164
9.96521,76.29201,04-06-2018,5,2,4.5,17,26,18.25,20.26,85.88,100.31,3.86,5.81,24,30,947606.9425,18,811,3,117,959,6,164
9.96521,76.29201,04-06-2018,6,4.1,4.5,17,26,18.25,20.26,85.88,100.31,3.86,5.81,24,30,947606.9425,18,811,3,117,959,6,164
9.96521,76.29201,07-06-2018,1,5.2,18.6,47,90,22.18,20.32,86.76,100.58,4.04,6.38,25,28,947692.2297,18,811,3,117,959,6,164
9.96521,76.29201,07-06-2018,2,2,21.3,47,90,22.18,20.32,86.76,100.58,4.04,6.38,25,28,947692.2297,18,811,3,117,959,6,164
9.96521,76.29201,07-06-2018,3,2,4.5,25,29,22.18,20.32,86.76,100.58,4.04,6.38,25,28,947692.2297,18,811,3,117,959,6,164
9.96521,76.29201,07-06-2018,4,2,13.5,25,29,22.18,20.32,86.76,100.58,4.04,6.38,25,28,947692.2297,18,811,3,117,959,6,164
9.96521,76.29201,07-06-2018,5,5.2,4.5,25,32,22.18,20.32,86.76,100.58,4.04,6.38,25,28,947692.2297,18,811,3,117,959,6,164
9.96521,76.29201,07-06-2018,6,4.6,4.5,25,32,22.18,20.32,86.76,100.58,4.04,6.38,25,28,947692.2297,18,811,3,117,959,6,164
9.96521,76.29201,12-06-2018,1,2,17.7,45,71,23.51,20.09,85.74,100.54,5.75,8.06,25,30,947834.3921,18,811,3,117,959,6,164
9.96521,76.29201,12-06-2018,2,2,18,45,71,23.51,20.09,85.74,100.54,5.75,8.06,25,30,947834.3921,18,811,3,117,959,6,164
9.96521,76.29201,12-06-2018,3,4.6,18,35,60,23.51,20.09,85.74,100.54,5.75,8.06,25,30,947834.3921,18,811,3,117,959,6,164
9.96521,76.29201,12-06-2018,4,5.2,4.5,35,60,23.51,20.09,85.74,100.54,5.75,8.06,25,30,947834.3921,18,811,3,117,959,6,164
9.96521,76.29201,12-06-2018,5,2,14.1,29,46,23.51,20.09,85.74,100.54,5.75,8.06,25,30,947834.3921,18,811,3,117,959,6,164
9.96521,76.29201,12-06-2018,6,2,13.5,29,46,23.51,20.09,85.74,100.54,5.75,8.06,25,30,947834.3921,18,811,3,117,959,6,164
9.96521,76.29201,18-06-2018,1,2,15.6,31,81,8.48,19.43,85.33,100.62,1.72,4.98,25,30,948005.015,18,811,3,117,959,6,164
9.96521,76.29201,18-06-2018,2,2,11.4,31,81,8.48,19.43,85.33,100.62,1.72,4.98,25,30,948005.015,18,811,3,117,959,6,164
9.96521,76.29201,18-06-2018,3,2,23.4,35,103,8.48,19.43,85.33,100.62,1.72,4.98,25,30,948005.015,18,811,3,117,959,6,164
9.96521,76.29201,18-06-2018,4,2,10.5,35,103,8.48,19.43,85.33,100.62,1.72,4.98,25,30,948005.015,18,811,3,117,959,6,164
9.96521,76.29201,18-06-2018,5,2,4.5,20,54,8.48,19.43,85.33,100.62,1.72,4.98,25,30,948005.015,18,811,3,117,959,6,164
9.96521,76.29201,18-06-2018,6,2,4.5,20,54,8.48,19.43,85.33,100.62,1.72,4.98,25,30,948005.015,18,811,3,117,959,6,164
9.96521,76.29201,20-06-2018,1,2,31.2,51,84,49.67,20.12,89.91,100.55,4.01,7.02,23,28,948061.8962,18,811,3,117,959,6,164
9.96521,76.29201,20-06-2018,2,2,26.4,51,84,49.67,20.12,89.91,100.55,4.01,7.02,23,28,948061.8962,18,811,3,117,959,6,164
9.96521,76.29201,20-06-2018,3,2,27.9,30,49,49.67,20.12,89.91,100.55,4.01,7.02,23,28,948061.8962,18,811,3,117,959,6,164
9.96521,76.29201,20-06-2018,4,2,29.4,30,49,49.67,20.12,89.91,100.55,4.01,7.02,23,28,948061.8962,18,811,3,117,959,6,164
9.96521,76.29201,20-06-2018,5,2,9.3,21,33,49.67,20.12,89.91,100.55,4.01,7.02,23,28,948061.8962,18,811,3,117,959,6,164
9.96521,76.29201,20-06-2018,6,2,4.5,21,33,49.67,20.12,89.91,100.55,4.01,7.02,23,28,948061.8962,18,811,3,117,959,6,164
9.96521,76.29201,22-06-2018,1,2,25.8,39,49,15.46,19.03,85.17,100.48,2.26,5.44,23,30,948118.7808,18,811,3,117,959,6,164
9.96521,76.29201,22-06-2018,2,2,19.8,39,49,15.46,19.03,85.17,100.48,2.26,5.44,23,30,948118.7808,18,811,3,117,959,6,164
9.96521,76.29201,22-06-2018,3,2,17.7,30,49,15.46,19.03,85.17,100.48,2.26,5.44,23,30,948118.7808,18,811,3,117,959,6,164
9.96521,76.29201,22-06-2018,4,2,20.4,30,49,15.46,19.03,85.17,100.48,2.26,5.44,23,30,948118.7808,18,811,3,117,959,6,164
9.96521,76.29201,22-06-2018,5,2,15.3,34,52,15.46,19.03,85.17,100.48,2.26,5.44,23,30,948118.7808,18,811,3,117,959,6,164
9.96521,76.29201,22-06-2018,6,2,17.4,34,52,15.46,19.03,85.17,100.48,2.26,5.44,23,30,948118.7808,18,811,3,117,959,6,164
9.96521,76.29201,25-06-2018,1,2,16.8,68,99,17.46,18.71,87.09,100.55,2.12,5.32,24,30,948204.114,18,811,3,117,959,6,164
9.96521,76.29201,25-06-2018,2,2,15.9,68,99,17.46,18.71,87.09,100.55,2.12,5.32,24,30,948204.114,18,811,3,117,959,6,164
9.96521,76.29201,25-06-2018,3,2,31.5,52,100,17.46,18.71,87.09,100.55,2.12,5.32,24,30,948204.114,18,811,3,117,959,6,164
9.96521,76.29201,25-06-2018,4,2,15,52,100,17.46,18.71,87.09,100.55,2.12,5.32,24,30,948204.114,18,811,3,117,959,6,164
9.96521,76.29201,25-06-2018,5,2,4.5,61,95,17.46,18.71,87.09,100.55,2.12,5.32,24,30,948204.114,18,811,3,117,959,6,164
9.96521,76.29201,25-06-2018,6,2,9.6,61,95,17.46,18.71,87.09,100.55,2.12,5.32,24,30,948204.114,18,811,3,117,959,6,164
9.96521,76.29201,27-06-2018,1,2,21.6,20,49,18.68,19.74,87.45,100.39,2.92,6.14,23,30,948261.0071,18,811,3,117,959,6,164
9.96521,76.29201,27-06-2018,2,5.2,13.2,20,49,18.68,19.74,87.45,100.39,2.92,6.14,23,30,948261.0071,18,811,3,117,959,6,164
9.96521,76.29201,27-06-2018,3,4.6,9,18,45,18.68,19.74,87.45,100.39,2.92,6.14,23,30,948261.0071,18,811,3,117,959,6,164
9.96521,76.29201,27-06-2018,4,2,20.1,18,45,18.68,19.74,87.45,100.39,2.92,6.14,23,30,948261.0071,18,811,3,117,959,6,164
9.96521,76.29201,27-06-2018,5,2,6.6,52,63,18.68,19.74,87.45,100.39,2.92,6.14,23,30,948261.0071,18,811,3,117,959,6,164
9.96521,76.29201,27-06-2018,6,2,5.7,52,63,18.68,19.74,87.45,100.39,2.92,6.14,23,30,948261.0071,18,811,3,117,959,6,164
9.96521,76.29201,02-07-2018,1,7.7,27,47,92,13.58,18.95,85.45,100.53,2.81,5.56,23,31,948403.2548,18,811,3,117,959,6,164
9.96521,76.29201,02-07-2018,2,5.7,26.7,47,92,13.58,18.95,85.45,100.53,2.81,5.56,23,31,948403.2548,18,811,3,117,959,6,164
9.96521,76.29201,02-07-2018,3,2,14.4,18,52,13.58,18.95,85.45,100.53,2.81,5.56,23,31,948403.2548,18,811,3,117,959,6,164
9.96521,76.29201,02-07-2018,4,2,23.4,18,52,13.58,18.95,85.45,100.53,2.81,5.56,23,31,948403.2548,18,811,3,117,959,6,164
9.96521,76.29201,02-07-2018,5,9.3,13.8,24,35,13.58,18.95,85.45,100.53,2.81,5.56,23,31,948403.2548,18,811,3,117,959,6,164
9.96521,76.29201,02-07-2018,6,4.6,10.5,24,35,13.58,18.95,85.45,100.53,2.81,5.56,23,31,948403.2548,18,811,3,117,959,6,164
9.96521,76.29201,04-07-2018,1,2,16.2,53,106,0.87,19.56,87.33,100.59,3.33,5.71,24,34,948460.1598,18,811,3,117,959,6,164
9.96521,76.29201,04-07-2018,2,2,4.5,53,106,0.87,19.56,87.33,100.59,3.33,5.71,24,34,948460.1598,18,811,3,117,959,6,164
9.96521,76.29201,04-07-2018,3,2,4.5,43,74,0.87,19.56,87.33,100.59,3.33,5.71,24,34,948460.1598,18,811,3,117,959,6,164
9.96521,76.29201,04-07-2018,4,2,9.3,43,74,0.87,19.56,87.33,100.59,3.33,5.71,24,34,948460.1598,18,811,3,117,959,6,164
9.96521,76.29201,04-07-2018,5,2,4.5,48,66,0.87,19.56,87.33,100.59,3.33,5.71,24,34,948460.1598,18,811,3,117,959,6,164
9.96521,76.29201,04-07-2018,6,2,4.5,48,66,0.87,19.56,87.33,100.59,3.33,5.71,24,34,948460.1598,18,811,3,117,959,6,164
9.96521,76.29201,06-07-2018,1,2,15.3,49,80,6.62,19.41,86.29,100.55,3.8,7.4,24,31,948517.0683,18,811,3,117,959,6,164
9.96521,76.29201,06-07-2018,2,2,12.3,49,80,6.62,19.41,86.29,100.55,3.8,7.4,24,31,948517.0683,18,811,3,117,959,6,164
9.96521,76.29201,06-07-2018,3,2,11.4,26,47,6.62,19.41,86.29,100.55,3.8,7.4,24,31,948517.0683,18,811,3,117,959,6,164
9.96521,76.29201,06-07-2018,4,2,14.7,26,47,6.62,19.41,86.29,100.55,3.8,7.4,24,31,948517.0683,18,811,3,117,959,6,164
9.96521,76.29201,06-07-2018,5,2,22.8,15,23,6.62,19.41,86.29,100.55,3.8,7.4,24,31,948517.0683,18,811,3,117,959,6,164
9.96521,76.29201,06-07-2018,6,2,4.5,15,23,6.62,19.41,86.29,100.55,3.8,7.4,24,31,948517.0683,18,811,3,117,959,6,164
9.96521,76.29201,09-07-2018,1,2,25.2,46,56,63,19.86,90.58,100.46,3.84,8.01,23,25,948602.4374,18,811,3,117,959,6,164
9.96521,76.29201,09-07-2018,2,2,29.1,46,56,63,19.86,90.58,100.46,3.84,8.01,23,25,948602.4374,18,811,3,117,959,6,164
9.96521,76.29201,09-07-2018,3,5.2,17.1,28,36,63,19.86,90.58,100.46,3.84,8.01,23,25,948602.4374,18,811,3,117,959,6,164
9.96521,76.29201,09-07-2018,4,2,18.3,28,36,63,19.86,90.58,100.46,3.84,8.01,23,25,948602.4374,18,811,3,117,959,6,164
9.96521,76.29201,09-07-2018,5,2,9.6,11,16,63,19.86,90.58,100.46,3.84,8.01,23,25,948602.4374,18,811,3,117,959,6,164
9.96521,76.29201,09-07-2018,6,2,4.5,11,16,63,19.86,90.58,100.46,3.84,8.01,23,25,948602.4374,18,811,3,117,959,6,164
9.96521,76.29201,12-07-2018,1,2,40.8,30,45,18.09,19.59,89.71,100.52,2.83,6.59,23,29,948687.8142,18,811,3,117,959,6,164
9.96521,76.29201,12-07-2018,2,2,23.7,30,45,18.09,19.59,89.71,100.52,2.83,6.59,23,29,948687.8142,18,811,3,117,959,6,164
9.96521,76.29201,12-07-2018,3,2,24,19,34,18.09,19.59,89.71,100.52,2.83,6.59,23,29,948687.8142,18,811,3,117,959,6,164
9.96521,76.29201,12-07-2018,4,4.1,26.1,19,34,18.09,19.59,89.71,100.52,2.83,6.59,23,29,948687.8142,18,811,3,117,959,6,164
9.96521,76.29201,12-07-2018,5,4.6,20.7,15,26,18.09,19.59,89.71,100.52,2.83,6.59,23,29,948687.8142,18,811,3,117,959,6,164
9.96521,76.29201,12-07-2018,6,2,13.8,15,26,18.09,19.59,89.71,100.52,2.83,6.59,23,29,948687.8142,18,811,3,117,959,6,164
9.96521,76.29201,18-07-2018,1,2,31.5,18,36,34.16,19.18,90.85,100.56,3.65,6.33,22,27,948858.5908,18,811,3,117,959,6,164
9.96521,76.29201,18-07-2018,2,2,31.8,18,36,34.16,19.18,90.85,100.56,3.65,6.33,22,27,948858.5908,18,811,3,117,959,6,164
9.96521,76.29201,18-07-2018,3,2,25.5,21,41,34.16,19.18,90.85,100.56,3.65,6.33,22,27,948858.5908,18,811,3,117,959,6,164
9.96521,76.29201,18-07-2018,4,2,24.9,21,41,34.16,19.18,90.85,100.56,3.65,6.33,22,27,948858.5908,18,811,3,117,959,6,164
9.96521,76.29201,18-07-2018,5,4.6,21.3,21,46,34.16,19.18,90.85,100.56,3.65,6.33,22,27,948858.5908,18,811,3,117,959,6,164
9.96521,76.29201,18-07-2018,6,2,17.4,21,46,34.16,19.18,90.85,100.56,3.65,6.33,22,27,948858.5908,18,811,3,117,959,6,164
9.96521,76.29201,20-07-2018,1,2,14.6,23,44,10.32,19.11,90.43,100.61,3.58,5.92,24,30,948915.5232,18,811,3,117,959,6,164
9.96521,76.29201,20-07-2018,2,4.6,29.7,23,44,10.32,19.11,90.43,100.61,3.58,5.92,24,30,948915.5232,18,811,3,117,959,6,164
9.96521,76.29201,20-07-2018,3,2,21.3,24,76,10.32,19.11,90.43,100.61,3.58,5.92,24,30,948915.5232,18,811,3,117,959,6,164
9.96521,76.29201,20-07-2018,4,2,26.4,24,76,10.32,19.11,90.43,100.61,3.58,5.92,24,30,948915.5232,18,811,3,117,959,6,164
9.96521,76.29201,20-07-2018,5,2,16.5,11,19,10.32,19.11,90.43,100.61,3.58,5.92,24,30,948915.5232,18,811,3,117,959,6,164
9.96521,76.29201,20-07-2018,6,2,4.5,11,19,10.32,19.11,90.43,100.61,3.58,5.92,24,30,948915.5232,18,811,3,117,959,6,164
9.96521,76.29201,23-07-2018,1,2,15.9,44,66,10.3,19.31,90.22,100.55,2.47,7.03,24,29,949000.9281,18,811,3,117,959,6,164
9.96521,76.29201,23-07-2018,2,2,16.8,44,66,10.3,19.31,90.22,100.55,2.47,7.03,24,29,949000.9281,18,811,3,117,959,6,164
9.96521,76.29201,23-07-2018,3,4.6,13.2,31,54,10.3,19.31,90.22,100.55,2.47,7.03,24,29,949000.9281,18,811,3,117,959,6,164
9.96521,76.29201,23-07-2018,4,2,11.7,31,54,10.3,19.31,90.22,100.55,2.47,7.03,24,29,949000.9281,18,811,3,117,959,6,164
9.96521,76.29201,23-07-2018,5,2,14.1,20,43,10.3,19.31,90.22,100.55,2.47,7.03,24,29,949000.9281,18,811,3,117,959,6,164
9.96521,76.29201,23-07-2018,6,2,4.5,20,43,10.3,19.31,90.22,100.55,2.47,7.03,24,29,949000.9281,18,811,3,117,959,6,164
9.96521,76.29201,30-07-2018,1,2,28.6,40,59,45.88,19.56,91.68,100.53,3.46,6.18,25,30,949200.2363,18,811,3,117,959,6,164
9.96521,76.29201,30-07-2018,2,2,13.8,40,59,45.88,19.56,91.68,100.53,3.46,6.18,25,30,949200.2363,18,811,3,117,959,6,164
9.96521,76.29201,30-07-2018,3,2,13.9,19,33,45.88,19.56,91.68,100.53,3.46,6.18,25,30,949200.2363,18,811,3,117,959,6,164
9.96521,76.29201,30-07-2018,4,2,20.7,19,33,45.88,19.56,91.68,100.53,3.46,6.18,25,30,949200.2363,18,811,3,117,959,6,164
9.96521,76.29201,30-07-2018,5,2,18.5,19,32,45.88,19.56,91.68,100.53,3.46,6.18,25,30,949200.2363,18,811,3,117,959,6,164
9.96521,76.29201,30-07-2018,6,2,4.5,19,32,45.88,19.56,91.68,100.53,3.46,6.18,25,30,949200.2363,18,811,3,117,959,6,164
9.96521,76.29201,01-08-2018,1,2,33,40,86,12.45,19.23,90.96,100.68,1.21,5.12,23,30,949228.7123,18,811,3,117,959,6,164
9.96521,76.29201,01-08-2018,2,2,28,40,86,12.45,19.23,90.96,100.68,1.21,5.12,23,30,949228.7123,18,811,3,117,959,6,164
9.96521,76.29201,01-08-2018,3,2,28.1,24,65,12.45,19.23,90.96,100.68,1.21,5.12,23,30,949228.7123,18,811,3,117,959,6,164
9.96521,76.29201,01-08-2018,4,2,22.9,24,65,12.45,19.23,90.96,100.68,1.21,5.12,23,30,949228.7123,18,811,3,117,959,6,164
9.96521,76.29201,01-08-2018,5,2,16.4,26,32,12.45,19.23,90.96,100.68,1.21,5.12,23,30,949228.7123,18,811,3,117,959,6,164
9.96521,76.29201,01-08-2018,6,2,4.5,26,32,12.45,19.23,90.96,100.68,1.21,5.12,23,30,949228.7123,18,811,3,117,959,6,164
9.96521,76.29201,03-08-2018,1,4,26,38,78,12.75,18.74,89.21,100.8,1.9,7.02,25,30,949285.6668,18,811,3,117,959,6,164
9.96521,76.29201,03-08-2018,2,4,13.7,38,78,12.75,18.74,89.21,100.8,1.9,7.02,25,30,949285.6668,18,811,3,117,959,6,164
9.96521,76.29201,03-08-2018,3,4,4.5,24,57,12.75,18.74,89.21,100.8,1.9,7.02,25,30,949285.6668,18,811,3,117,959,6,164
9.96521,76.29201,03-08-2018,4,2,12.8,24,57,12.75,18.74,89.21,100.8,1.9,7.02,25,30,949285.6668,18,811,3,117,959,6,164
9.96521,76.29201,03-08-2018,5,7,4.5,10,24,12.75,18.74,89.21,100.8,1.9,7.02,25,30,949285.6668,18,811,3,117,959,6,164
9.96521,76.29201,03-08-2018,6,4,4.5,10,24,12.75,18.74,89.21,100.8,1.9,7.02,25,30,949285.6668,18,811,3,117,959,6,164
9.96521,76.29201,09-08-2018,1,2,4.5,58,105,35.04,18.98,90.07,100.71,2.92,6.65,24,30,949456.5511,18,811,3,117,959,6,164
9.96521,76.29201,09-08-2018,2,2,4.5,58,105,35.04,18.98,90.07,100.71,2.92,6.65,24,30,949456.5511,18,811,3,117,959,6,164
9.96521,76.29201,09-08-2018,3,2,4.5,35,88,35.04,18.98,90.07,100.71,2.92,6.65,24,30,949456.5511,18,811,3,117,959,6,164
9.96521,76.29201,09-08-2018,4,2,4.5,35,88,35.04,18.98,90.07,100.71,2.92,6.65,24,30,949456.5511,18,811,3,117,959,6,164
9.96521,76.29201,09-08-2018,5,2,4.5,17,32,35.04,18.98,90.07,100.71,2.92,6.65,24,30,949456.5511,18,811,3,117,959,6,164
9.96521,76.29201,09-08-2018,6,2,4.5,17,32,35.04,18.98,90.07,100.71,2.92,6.65,24,30,949456.5511,18,811,3,117,959,6,164
9.96521,76.29201,13-08-2018,1,2,25.3,40,89,15.14,19.24,90.07,100.59,2.81,6.35,23,30,949570.491,18,811,3,117,959,6,164
9.96521,76.29201,13-08-2018,2,2,21.6,40,89,15.14,19.24,90.07,100.59,2.81,6.35,23,30,949570.491,18,811,3,117,959,6,164
9.96521,76.29201,13-08-2018,3,2,13.1,15,56,15.14,19.24,90.07,100.59,2.81,6.35,23,30,949570.491,18,811,3,117,959,6,164
9.96521,76.29201,13-08-2018,4,2,4.5,15,56,15.14,19.24,90.07,100.59,2.81,6.35,23,30,949570.491,18,811,3,117,959,6,164
9.96521,76.29201,13-08-2018,5,2,15,18,24,15.14,19.24,90.07,100.59,2.81,6.35,23,30,949570.491,18,811,3,117,959,6,164
9.96521,76.29201,13-08-2018,6,2,10.9,18,24,15.14,19.24,90.07,100.59,2.81,6.35,23,30,949570.491,18,811,3,117,959,6,164
9.96521,76.29201,22-08-2018,1,2,4.5,30,93,1.36,18.57,89.36,100.64,2.21,5.84,24,30,949826.9058,18,811,3,117,959,6,164
9.96521,76.29201,22-08-2018,2,2,4.5,30,93,1.36,18.57,89.36,100.64,2.21,5.84,24,30,949826.9058,18,811,3,117,959,6,164
